Intersection,Lat,Long,Weekday,Hour,Volume,Data,Data,Data,Data,Data,Data,,,
Richmond/York,43.650441,-79.38459,4,18,363,363,,,,,,,,
Richmond/York,43.650441,-79.38459,4,19,205,205,,,,,,,,
Richmond/York,43.650441,-79.38459,4,20,125,125,,,,,,,,
Richmond/York,43.650441,-79.38459,4,21,108,108,,,,,,,,
Richmond/York,43.650441,-79.38459,4,22,80,80,,,,,,,,
Richmond/York,43.650441,-79.38459,4,23,56,56,,,,,,,,
Rogers/Caledonia,43.683065,-79.457994,5,0,0.5,1,1,0,0,0,0,,,
Rogers/Caledonia,43.683065,-79.457994,5,1,0,0,0,0,0,0,0,,,
Rogers/Caledonia,43.683065,-79.457994,5,2,0,0,0,0,0,0,0,,,
Rogers/Caledonia,43.683065,-79.457994,5,3,0,0,0,0,0,0,0,,,
Rogers/Caledonia,43.683065,-79.457994,5,4,1.5,0,0,0,3,1,2,,,
Rogers/Caledonia,43.683065,-79.457994,5,5,1,1,1,0,1,0,1,,,
Rogers/Caledonia,43.683065,-79.457994,5,6,1.5,1,1,0,2,1,1,,,
Rogers/Caledonia,43.683065,-79.457994,5,7,5.5,2,2,0,9,5,4,,,
Rogers/Caledonia,43.683065,-79.457994,5,8,7.5,8,8,0,7,5,2,,,
Rogers/Caledonia,43.683065,-79.457994,5,9,6.5,6,6,0,7,6,1,,,
Rogers/Caledonia,43.683065,-79.457994,5,10,4.5,3,3,0,6,4,2,,,
Rogers/Caledonia,43.683065,-79.457994,5,11,3.5,0,0,0,7,3,4,,,
Rogers/Caledonia,43.683065,-79.457994,5,12,5,3,3,0,7,3,4,,,
Rogers/Caledonia,43.683065,-79.457994,5,13,1,1,1,0,1,0,1,,,
Rogers/Caledonia,43.683065,-79.457994,5,14,3.5,4,4,0,3,3,0,,,
Rogers/Caledonia,43.683065,-79.457994,5,15,6.5,6,6,0,7,5,2,,,
Rogers/Caledonia,43.683065,-79.457994,5,16,9.5,8,8,0,11,5,6,,,
Rogers/Caledonia,43.683065,-79.457994,5,17,10,6,6,0,14,11,3,,,
Rogers/Caledonia,43.683065,-79.457994,5,18,10.5,5,5,0,16,10,6,,,
Rogers/Caledonia,43.683065,-79.457994,5,19,9,9,9,0,9,3,6,,,
Rogers/Caledonia,43.683065,-79.457994,5,20,4,3,3,0,5,3,2,,,
Rogers/Caledonia,43.683065,-79.457994,5,21,3.5,2,2,0,5,3,2,,,
Rogers/Caledonia,43.683065,-79.457994,5,22,3.5,1,1,0,6,3,3,,,
Rogers/Caledonia,43.683065,-79.457994,5,23,2,1,1,0,3,3,0,,,
Rogers/Caledonia,43.683065,-79.457994,6,0,1.333333333,1,1,0,0,0,0,3,2,1
Rogers/Caledonia,43.683065,-79.457994,6,1,1,0,0,0,2,2,0,1,1,0
Rogers/Caledonia,43.683065,-79.457994,6,2,1.333333333,0,0,0,2,2,0,2,2,0
Rogers/Caledonia,43.683065,-79.457994,6,3,0.666666667,0,0,0,0,0,0,2,0,2
Rogers/Caledonia,43.683065,-79.457994,6,4,0.333333333,0,0,0,0,0,0,1,0,1
Rogers/Caledonia,43.683065,-79.457994,6,5,0.333333333,0,0,0,0,0,0,1,0,1
Rogers/Caledonia,43.683065,-79.457994,6,6,1.333333333,0,0,0,2,2,0,2,1,1
Rogers/Caledonia,43.683065,-79.457994,6,7,1.666666667,1,1,0,0,0,0,4,2,2
Rogers/Caledonia,43.683065,-79.457994,6,8,2,3,3,0,0,0,0,3,2,1
Rogers/Caledonia,43.683065,-79.457994,6,9,4.666666667,0,0,0,3,3,0,11,6,5
Rogers/Caledonia,43.683065,-79.457994,6,10,4.666666667,0,0,0,2,2,0,12,4,8
Rogers/Caledonia,43.683065,-79.457994,6,11,5,1,1,0,3,3,0,11,8,3
Rogers/Caledonia,43.683065,-79.457994,6,12,5.666666667,3,3,0,2,2,0,12,7,5
Rogers/Caledonia,43.683065,-79.457994,6,13,9,7,7,0,11,11,0,9,2,7
Rogers/Caledonia,43.683065,-79.457994,6,14,5.666666667,4,4,0,0,0,0,13,7,6
Rogers/Caledonia,43.683065,-79.457994,6,15,9,4,4,0,8,8,0,15,11,4
Rogers/Caledonia,43.683065,-79.457994,6,16,7.666666667,4,4,0,3,3,0,16,7,9
Rogers/Caledonia,43.683065,-79.457994,6,17,5.666666667,9,9,0,2,2,0,6,3,3
Rogers/Caledonia,43.683065,-79.457994,6,18,8,5,5,0,1,1,0,18,9,9
Rogers/Caledonia,43.683065,-79.457994,6,19,7,5,5,0,8,8,0,8,3,5
Rogers/Caledonia,43.683065,-79.457994,6,20,4.666666667,3,3,0,1,1,0,10,3,7
Rogers/Caledonia,43.683065,-79.457994,6,21,2.333333333,2,2,0,0,0,0,5,4,1
Rogers/Caledonia,43.683065,-79.457994,6,22,2.666666667,2,2,0,0,0,0,6,2,4
Rogers/Caledonia,43.683065,-79.457994,6,23,1.666666667,1,1,0,0,0,0,4,1,3
Rogers/Caledonia,43.683065,-79.457994,0,0,2,1,1,0,0,0,0,5,0,5
Rogers/Caledonia,43.683065,-79.457994,0,1,0.666666667,0,0,0,0,0,0,2,2,0
Rogers/Caledonia,43.683065,-79.457994,0,2,0.333333333,0,0,0,0,0,0,1,0,1
Rogers/Caledonia,43.683065,-79.457994,0,3,0,0,0,0,0,0,0,0,0,0
Rogers/Caledonia,43.683065,-79.457994,0,4,0.333333333,0,0,0,0,0,0,1,0,1
Rogers/Caledonia,43.683065,-79.457994,0,5,0,0,0,0,0,0,0,0,0,0
Rogers/Caledonia,43.683065,-79.457994,0,6,0,0,0,0,0,0,0,0,0,0
Rogers/Caledonia,43.683065,-79.457994,0,7,1.333333333,0,0,0,1,1,0,3,2,1
Rogers/Caledonia,43.683065,-79.457994,0,8,3.333333333,3,3,0,1,1,0,6,4,2
Rogers/Caledonia,43.683065,-79.457994,0,9,6.666666667,8,8,0,3,3,0,9,2,7
Rogers/Caledonia,43.683065,-79.457994,0,10,7.666666667,7,7,0,2,2,0,14,8,6
Rogers/Caledonia,43.683065,-79.457994,0,11,3.666666667,4,4,0,0,0,0,7,6,1
Rogers/Caledonia,43.683065,-79.457994,0,12,10,8,8,0,3,3,0,19,11,8
Rogers/Caledonia,43.683065,-79.457994,0,13,9,5,5,0,11,11,0,11,7,4
Rogers/Caledonia,43.683065,-79.457994,0,14,7.333333333,6,6,0,2,2,0,14,9,5
Rogers/Caledonia,43.683065,-79.457994,0,15,8,6,6,0,3,3,0,15,5,10
Rogers/Caledonia,43.683065,-79.457994,0,16,7.666666667,2,2,0,1,1,0,20,8,12
Rogers/Caledonia,43.683065,-79.457994,0,17,7,6,6,0,3,3,0,12,9,3
Rogers/Caledonia,43.683065,-79.457994,0,18,7.333333333,7,7,0,2,2,0,13,6,7
Rogers/Caledonia,43.683065,-79.457994,0,19,4.666666667,6,6,0,0,0,0,8,5,3
Rogers/Caledonia,43.683065,-79.457994,0,20,4.333333333,5,5,0,0,0,0,8,5,3
Rogers/Caledonia,43.683065,-79.457994,0,21,2,2,2,0,0,0,0,4,1,3
Rogers/Caledonia,43.683065,-79.457994,0,22,1.333333333,0,0,0,0,0,0,4,0,4
Rogers/Caledonia,43.683065,-79.457994,0,23,1.333333333,1,1,0,0,0,0,3,3,0
Rogers/Caledonia,43.683065,-79.457994,1,0,0.5,0,0,0,1,1,0,,,
Rogers/Caledonia,43.683065,-79.457994,1,1,0,0,0,0,0,0,0,,,
Rogers/Caledonia,43.683065,-79.457994,1,2,0,0,0,0,0,0,0,,,
Rogers/Caledonia,43.683065,-79.457994,1,3,0,0,0,0,0,0,0,,,
Rogers/Caledonia,43.683065,-79.457994,1,4,0.5,0,0,0,1,0,1,,,
Rogers/Caledonia,43.683065,-79.457994,1,5,2.5,2,2,0,3,1,2,,,
Rogers/Caledonia,43.683065,-79.457994,1,6,3,3,3,0,3,0,3,,,
Rogers/Caledonia,43.683065,-79.457994,1,7,8.5,3,3,0,14,10,4,,,
Rogers/Caledonia,43.683065,-79.457994,1,8,10,10,10,0,10,5,5,,,
Rogers/Caledonia,43.683065,-79.457994,1,9,7,7,7,0,7,3,4,,,
Rogers/Caledonia,43.683065,-79.457994,1,10,3,1,1,0,5,3,2,,,
Rogers/Caledonia,43.683065,-79.457994,1,11,4,2,2,0,6,4,2,,,
Rogers/Caledonia,43.683065,-79.457994,1,12,9,4,4,0,14,5,9,,,
Rogers/Caledonia,43.683065,-79.457994,1,13,5.5,2,2,0,9,3,6,,,
Rogers/Caledonia,43.683065,-79.457994,1,14,8,3,3,0,13,6,7,,,
Rogers/Caledonia,43.683065,-79.457994,1,15,14,7,7,0,21,12,9,,,
Rogers/Caledonia,43.683065,-79.457994,1,16,7,4,4,0,10,7,3,,,
Rogers/Caledonia,43.683065,-79.457994,1,17,13.5,9,9,0,18,11,7,,,
Rogers/Caledonia,43.683065,-79.457994,1,18,12.5,10,10,0,15,10,5,,,
Rogers/Caledonia,43.683065,-79.457994,1,19,8,3,3,0,13,11,2,,,
Rogers/Caledonia,43.683065,-79.457994,1,20,8,4,4,0,12,8,4,,,
Rogers/Caledonia,43.683065,-79.457994,1,21,6,3,3,0,9,3,6,,,
Rogers/Caledonia,43.683065,-79.457994,1,22,4,1,1,0,7,4,3,,,
Rogers/Caledonia,43.683065,-79.457994,1,23,1,0,0,0,2,1,1,,,
Rogers/Caledonia,43.683065,-79.457994,2,0,0,0,0,0,0,0,0,,,
Rogers/Caledonia,43.683065,-79.457994,2,1,1,0,0,0,2,1,1,,,
Rogers/Caledonia,43.683065,-79.457994,2,2,0,0,0,0,0,0,0,,,
Rogers/Caledonia,43.683065,-79.457994,2,3,0,0,0,0,0,0,0,,,
Rogers/Caledonia,43.683065,-79.457994,2,4,0.5,0,0,0,1,0,1,,,
Rogers/Caledonia,43.683065,-79.457994,2,5,0.5,0,0,0,1,0,1,,,
Rogers/Caledonia,43.683065,-79.457994,2,6,3.5,4,4,0,3,1,2,,,
Rogers/Caledonia,43.683065,-79.457994,2,7,4.5,5,5,0,4,2,2,,,
Rogers/Caledonia,43.683065,-79.457994,2,8,6,8,8,0,4,3,1,,,
Rogers/Caledonia,43.683065,-79.457994,2,9,5,10,10,0,0,0,0,,,
Rogers/Caledonia,43.683065,-79.457994,2,10,3,4,4,0,2,0,2,,,
Rogers/Caledonia,43.683065,-79.457994,2,11,2,0,0,0,4,3,1,,,
Rogers/Caledonia,43.683065,-79.457994,2,12,4.5,3,3,0,6,3,3,,,
Rogers/Caledonia,43.683065,-79.457994,2,13,6.5,4,4,0,9,7,2,,,
Rogers/Caledonia,43.683065,-79.457994,2,14,4.5,6,6,0,3,2,1,,,
Rogers/Caledonia,43.683065,-79.457994,2,15,3.5,5,5,0,2,1,1,,,
Rogers/Caledonia,43.683065,-79.457994,2,16,7.5,8,8,0,7,3,4,,,
Rogers/Caledonia,43.683065,-79.457994,2,17,8,11,11,0,5,3,2,,,
Rogers/Caledonia,43.683065,-79.457994,2,18,11,13,13,0,9,4,5,,,
Rogers/Caledonia,43.683065,-79.457994,2,19,7.5,10,10,0,5,2,3,,,
Rogers/Caledonia,43.683065,-79.457994,2,20,4.5,7,7,0,2,2,0,,,
Rogers/Caledonia,43.683065,-79.457994,2,21,6,6,6,0,6,5,1,,,
Rogers/Caledonia,43.683065,-79.457994,2,22,3,1,1,0,5,2,3,,,
Rogers/Caledonia,43.683065,-79.457994,2,23,1,1,1,0,1,1,0,,,
Rogers/Caledonia,43.683065,-79.457994,3,0,0.5,0,0,0,1,1,0,,,
Rogers/Caledonia,43.683065,-79.457994,3,1,0,0,0,0,0,0,0,,,
Rogers/Caledonia,43.683065,-79.457994,3,2,0,0,0,0,0,0,0,,,
Rogers/Caledonia,43.683065,-79.457994,3,3,0.5,0,0,0,1,0,1,,,
Rogers/Caledonia,43.683065,-79.457994,3,4,0,0,0,0,0,0,0,,,
Rogers/Caledonia,43.683065,-79.457994,3,5,3,0,0,0,6,1,5,,,
Rogers/Caledonia,43.683065,-79.457994,3,6,2.5,2,2,0,3,0,3,,,
Rogers/Caledonia,43.683065,-79.457994,3,7,9,3,3,0,15,10,5,,,
Rogers/Caledonia,43.683065,-79.457994,3,8,13.5,8,8,0,19,12,7,,,
Rogers/Caledonia,43.683065,-79.457994,3,9,5.5,6,6,0,5,2,3,,,
Rogers/Caledonia,43.683065,-79.457994,3,10,6,8,8,0,4,1,3,,,
Rogers/Caledonia,43.683065,-79.457994,3,11,5.5,5,5,0,6,2,4,,,
Rogers/Caledonia,43.683065,-79.457994,3,12,7.5,4,4,0,11,5,6,,,
Rogers/Caledonia,43.683065,-79.457994,3,13,5,0,0,0,10,5,5,,,
Rogers/Caledonia,43.683065,-79.457994,3,14,6,2,2,0,10,6,4,,,
Rogers/Caledonia,43.683065,-79.457994,3,15,8.5,5,5,0,12,5,7,,,
Rogers/Caledonia,43.683065,-79.457994,3,16,12.5,11,11,0,14,9,5,,,
Rogers/Caledonia,43.683065,-79.457994,3,17,13,10,10,0,16,8,8,,,
Rogers/Caledonia,43.683065,-79.457994,3,18,15,11,11,0,19,10,9,,,
Rogers/Caledonia,43.683065,-79.457994,3,19,10.5,5,5,0,16,8,8,,,
Rogers/Caledonia,43.683065,-79.457994,3,20,6.5,5,5,0,8,3,5,,,
Rogers/Caledonia,43.683065,-79.457994,3,21,5,5,5,0,5,2,3,,,
Rogers/Caledonia,43.683065,-79.457994,3,22,2,2,2,0,2,0,2,,,
Rogers/Caledonia,43.683065,-79.457994,3,23,3.5,1,1,0,6,4,2,,,
Rogers/Caledonia,43.683065,-79.457994,4,0,0.5,0,0,0,1,1,0,,,
Rogers/Caledonia,43.683065,-79.457994,4,1,0,0,0,0,0,0,0,,,
Rogers/Caledonia,43.683065,-79.457994,4,2,0.5,0,0,0,1,1,0,,,
Rogers/Caledonia,43.683065,-79.457994,4,3,0,0,0,0,0,0,0,,,
Rogers/Caledonia,43.683065,-79.457994,4,4,0.5,0,0,0,1,0,1,,,
Rogers/Caledonia,43.683065,-79.457994,4,5,2.5,2,2,0,3,1,2,,,
Rogers/Caledonia,43.683065,-79.457994,4,6,2.5,0,0,0,5,1,4,,,
Rogers/Caledonia,43.683065,-79.457994,4,7,7.5,1,1,0,14,7,7,,,
Rogers/Caledonia,43.683065,-79.457994,4,8,8.5,3,3,0,14,7,7,,,
Rogers/Caledonia,43.683065,-79.457994,4,9,4.5,4,4,0,5,3,2,,,
Rogers/Caledonia,43.683065,-79.457994,4,10,2,1,1,0,3,2,1,,,
Rogers/Caledonia,43.683065,-79.457994,4,11,5,2,2,0,8,5,3,,,
Rogers/Caledonia,43.683065,-79.457994,4,12,3.5,1,1,0,6,2,4,,,
Rogers/Caledonia,43.683065,-79.457994,4,13,7.5,1,1,0,14,9,5,,,
Rogers/Caledonia,43.683065,-79.457994,4,14,3,3,3,0,3,2,1,,,
Rogers/Caledonia,43.683065,-79.457994,4,15,9.5,6,6,0,13,7,6,,,
Rogers/Caledonia,43.683065,-79.457994,4,16,7,3,3,0,11,4,7,,,
Rogers/Caledonia,43.683065,-79.457994,4,17,9,2,2,0,16,9,7,,,
Rogers/Caledonia,43.683065,-79.457994,4,18,7.5,2,2,0,13,8,5,,,
Rogers/Caledonia,43.683065,-79.457994,4,19,9,7,7,0,11,4,7,,,
Rogers/Caledonia,43.683065,-79.457994,4,20,5,2,2,0,8,6,2,,,
Rogers/Caledonia,43.683065,-79.457994,4,21,5,3,3,0,7,3,4,,,
Rogers/Caledonia,43.683065,-79.457994,4,22,0.5,0,0,0,1,0,1,,,
Rogers/Caledonia,43.683065,-79.457994,4,23,1,0,0,0,2,1,1,,,
Rogers/Harvie,43.683939,-79.452882,5,0,1,0,1,,,,,,,
Rogers/Harvie,43.683939,-79.452882,5,1,1,0,1,,,,,,,
Rogers/Harvie,43.683939,-79.452882,5,2,2,1,1,,,,,,,
Rogers/Harvie,43.683939,-79.452882,5,3,0,0,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,5,4,0,0,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,5,5,7,3,4,,,,,,,
Rogers/Harvie,43.683939,-79.452882,5,6,4,1,3,,,,,,,
Rogers/Harvie,43.683939,-79.452882,5,7,11,4,7,,,,,,,
Rogers/Harvie,43.683939,-79.452882,5,8,10,6,4,,,,,,,
Rogers/Harvie,43.683939,-79.452882,5,9,7,3,4,,,,,,,
Rogers/Harvie,43.683939,-79.452882,5,10,9,6,3,,,,,,,
Rogers/Harvie,43.683939,-79.452882,5,11,4,1,3,,,,,,,
Rogers/Harvie,43.683939,-79.452882,5,12,8,4,4,,,,,,,
Rogers/Harvie,43.683939,-79.452882,5,13,6,3,3,,,,,,,
Rogers/Harvie,43.683939,-79.452882,5,14,10,4,6,,,,,,,
Rogers/Harvie,43.683939,-79.452882,5,15,12,9,3,,,,,,,
Rogers/Harvie,43.683939,-79.452882,5,16,17,9,8,,,,,,,
Rogers/Harvie,43.683939,-79.452882,5,17,19,12,7,,,,,,,
Rogers/Harvie,43.683939,-79.452882,5,18,13,10,3,,,,,,,
Rogers/Harvie,43.683939,-79.452882,5,19,14,4,10,,,,,,,
Rogers/Harvie,43.683939,-79.452882,5,20,11,3,8,,,,,,,
Rogers/Harvie,43.683939,-79.452882,5,21,6,5,1,,,,,,,
Rogers/Harvie,43.683939,-79.452882,5,22,6,4,2,,,,,,,
Rogers/Harvie,43.683939,-79.452882,5,23,2,1,1,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,0,3,1,2,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,1,2,0,2,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,2,1,1,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,3,2,0,2,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,4,1,1,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,5,2,0,2,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,6,2,0,2,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,7,2,1,1,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,8,2,2,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,9,6,5,1,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,10,5,2,3,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,11,14,7,7,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,12,3,0,3,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,13,11,3,8,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,14,7,4,3,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,15,15,12,3,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,16,13,8,5,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,17,9,5,4,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,18,8,5,3,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,19,11,5,6,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,20,11,7,4,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,21,8,5,3,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,22,3,2,1,,,,,,,
Rogers/Harvie,43.683939,-79.452882,6,23,2,0,2,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,0,2,0,2,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,1,1,1,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,2,2,1,1,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,3,0,0,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,4,0,0,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,5,0,0,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,6,2,0,2,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,7,4,3,1,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,8,3,2,1,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,9,8,4,4,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,10,7,3,4,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,11,10,9,1,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,12,11,8,3,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,13,13,5,8,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,14,12,8,4,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,15,13,8,5,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,16,13,8,5,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,17,12,10,2,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,18,14,5,9,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,19,11,4,7,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,20,4,0,4,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,21,8,3,5,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,22,2,0,2,,,,,,,
Rogers/Harvie,43.683939,-79.452882,0,23,1,0,1,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,0,1,1,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,1,0,0,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,2,0,0,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,3,0,0,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,4,0,0,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,5,2,0,2,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,6,5,2,3,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,7,14,6,8,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,8,19,10,9,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,9,7,3,4,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,10,9,3,6,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,11,10,4,6,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,12,9,8,1,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,13,6,1,5,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,14,6,2,4,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,15,12,6,6,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,16,18,8,10,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,17,19,11,8,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,18,21,12,9,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,19,16,8,8,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,20,5,3,2,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,21,11,3,8,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,22,6,3,3,,,,,,,
Rogers/Harvie,43.683939,-79.452882,1,23,7,3,4,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,0,0,0,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,1,0,0,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,2,0,0,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,3,0,0,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,4,0,0,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,5,4,2,2,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,6,8,0,8,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,7,13,7,6,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,8,16,6,10,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,9,10,4,6,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,10,8,5,3,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,11,11,6,5,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,12,8,2,6,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,13,8,6,2,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,14,13,6,7,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,15,15,8,7,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,16,14,9,5,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,17,20,13,7,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,18,26,13,13,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,19,13,6,7,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,20,8,4,4,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,21,6,3,3,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,22,4,2,2,,,,,,,
Rogers/Harvie,43.683939,-79.452882,2,23,3,1,2,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,0,1,1,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,1,1,1,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,2,0,0,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,3,0,0,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,4,0,0,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,5,4,2,2,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,6,5,1,4,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,7,8,4,4,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,8,7,3,4,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,9,5,1,4,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,10,5,2,3,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,11,5,3,2,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,12,7,2,5,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,13,4,3,1,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,14,4,3,1,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,15,10,6,4,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,16,6,2,4,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,17,15,13,2,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,18,12,6,6,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,19,9,4,5,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,20,9,3,6,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,21,6,1,5,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,22,2,0,2,,,,,,,
Rogers/Harvie,43.683939,-79.452882,3,23,1,1,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,4,0,1,0,1,,,,,,,
Rogers/Harvie,43.683939,-79.452882,4,1,1,0,1,,,,,,,
Rogers/Harvie,43.683939,-79.452882,4,2,0,0,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,4,3,0,0,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,4,4,0,0,0,,,,,,,
Rogers/Harvie,43.683939,-79.452882,4,5,6,2,4,,,,,,,
Rogers/Harvie,43.683939,-79.452882,4,6,5,2,3,,,,,,,
Rogers/Harvie,43.683939,-79.452882,4,7,14,5,9,,,,,,,
Rogers/Harvie,43.683939,-79.452882,4,8,15,9,6,,,,,,,
Rogers/Harvie,43.683939,-79.452882,4,9,8,4,4,,,,,,,
Rogers/Harvie,43.683939,-79.452882,4,10,8,3,5,,,,,,,
Rogers/Harvie,43.683939,-79.452882,4,11,4,1,3,,,,,,,
Rogers/Harvie,43.683939,-79.452882,4,12,12,7,5,,,,,,,
Rogers/Harvie,43.683939,-79.452882,4,13,8,6,2,,,,,,,
Rogers/Harvie,43.683939,-79.452882,4,14,9,6,3,,,,,,,
Rogers/Harvie,43.683939,-79.452882,4,15,9,4,5,,,,,,,
Rogers/Harvie,43.683939,-79.452882,4,16,13,9,4,,,,,,,
